"","Checklist.ID","Site.ID","year","month","Sampling.protocol","Party.Size","Observer","presence","presence_f","GID_1","GID_0","COUNTRY","NAME_1","VARNAME_1","NL_NAME_1","TYPE_1","ENGTYPE_1","CC_1","HASC_1","ISO_1","geometry"
"941",73801,73801,1971,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(173285.55781539, 552473.897921753)
"942",73833,73833,1972,6,"Traveling Survey",NA,"lymanmuseum",1,"Presence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-189255.724446466, 495496.49514142)
"943",73984,73984,1973,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-260021.108472061, 270056.564111862)
"944",74075,74075,1974,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-185620.249998423, 338775.94772951)
"945",74151,74151,1975,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-232367.340052375, 279569.321961683)
"946",74234,74234,1975,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-254163.356976838, 533762.127215761)
"947",74235,74235,1975,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-286349.224985837, 533125.753951977)
"948",74236,74236,1975,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-237627.805921069, 475955.288908736)
"949",74238,74238,1975,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-207101.93235598, 433967.464366424)
"950",74376,74376,1976,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-488461.32487127, 256541.582779012)
"951",74386,74386,1976,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-546457.312885693, 265788.753867502)
"952",74434,74434,1976,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-491110.478871337, 264828.692633909)
"953",74450,74450,1976,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-539407.571865102, 202856.37045364)
"954",74510,74510,1976,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-543615.439579511, 240621.88081506)
"955",74531,74531,1977,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-317454.756299633, 257166.655925441)
"956",74832,74832,2017,8,"Incidental Observation(s)",1,"insectariummtl",1,"Presence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-362030.795057937, 243888.341490697)
"957",75470,75470,2017,7,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(35290.4316036159, 518504.977012655)
"958",75476,75476,2017,7,"Traveling Survey",3,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-486370.577878427, 1417373.87821266)
"959",75478,75478,2017,7,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-582634.394015884, 1287641.9189725)
"960",75479,75479,2017,7,"Traveling Survey",3,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-489978.438214017, 1416899.27723873)
"961",75485,75485,2017,7,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-491082.192001986, 1417359.36408108)
"962",75486,75486,2017,7,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-489875.232979083, 1418112.45248926)
"963",75491,75491,2017,8,"Traveling Survey",3,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(320051.950132251, 509328.100035958)
"964",75498,75498,2017,8,"Traveling Survey",3,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(38201.9191509532, 520300.144815512)
"965",75984,75984,1977,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-488813.782352985, 257799.71544499)
"966",76011,76011,1977,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-441521.605841148, 173407.644874035)
"967",76097,76097,1978,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-187795.983749774, 406110.555446792)
"968",76105,76105,1978,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-202010.113725782, 381811.776810051)
"969",76110,76110,1978,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-488763.258023099, 290074.062255831)
"970",76139,76139,1978,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-362894.6837486, 197605.847767691)
"971",76195,76195,1979,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-144101.763080825, 244744.389901748)
"972",76213,76213,1979,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-455503.349880589, 192699.247196349)
"973",76238,76238,1980,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-213972.725330293, 299153.947207948)
"974",76254,76254,1980,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-359919.949284812, 136593.000563232)
"975",76271,76271,1981,6,"Traveling Survey",NA,"lymanmuseum",1,"Presence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-464643.814124743, 254736.216533231)
"976",76276,76276,1981,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-424054.149602704, 173913.412849394)
"977",76332,76332,1982,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-482397.684409258, 212165.627095884)
"978",76378,76378,1984,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-454071.668838163, 212595.8593386)
"979",76381,76381,1984,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-442466.313824637, 156766.660331008)
"980",76394,76394,1985,8,"Traveling Survey",NA,"lymanmuseum",1,"Presence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-447852.648466054, 213234.642913075)
"981",76491,76491,1896,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-406073.600279499, 175356.024283229)
"982",76498,76498,1894,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-481999.326395023, 271577.527466468)
"983",76563,76563,1896,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-367276.850079077, 186786.471351832)
"984",76570,76570,1877,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-342455.580386229, 126252.64072061)
"985",76590,76590,1881,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-501736.280082025, 206652.164928991)
"986",76655,76655,1890,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(34838.5055828891, 513137.810494001)
"987",76688,76688,1899,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-400478.470382976, 181077.249995021)
"988",76699,76699,1897,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-209823.964271596, 314269.34391487)
"989",76758,76758,1970,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(168093.837081851, 549268.86950177)
"990",76954,76954,1887,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-332480.087161744, 144657.025761345)
"991",77131,77131,1975,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-61753.8228836956, 1889690.35795543)
"992",77174,77174,1967,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-506168.988499644, 329658.845039634)
"993",77181,77181,1897,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(27691.0628085093, 514348.223131514)
"994",77251,77251,1903,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-410802.173874521, 176702.72494936)
"995",77274,77274,1978,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(107368.34264282, 1200344.40170927)
"996",77388,77388,1947,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-205002.887289005, 399703.080751624)
"997",77400,77400,1976,8,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(177682.259925563, 537268.93173512)
"998",77415,77415,1947,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-768554.822067784, 806306.5277631)
"999",77442,77442,1916,7,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-410309.710734508, 175365.420393398)
"1000",77447,77447,1912,6,"Traveling Survey",NA,"lymanmuseum",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-257181.578989895, 180753.820913667)
"1001",79159,79159,1989,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-12550.559971032, 447672.201833816)
"1002",79170,79170,1974,6,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-342870.372824159, 189706.196676384)
"1003",79171,79171,1974,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(55876.4694331698, 496904.855294646)
"1004",79174,79174,1934,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-150738.845432206, 384992.302506266)
"1005",79245,79245,1954,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-237196.964577504, 324668.04302291)
"1006",79249,79249,1954,6,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-296400.366686585, 326547.535129733)
"1007",79261,79261,1937,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-206429.08625627, 316831.980669984)
"1008",79266,79266,1955,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-170826.804047382, 196692.772107671)
"1009",79272,79272,1946,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-238864.328528938, 324729.09520218)
"1010",79274,79274,1925,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-116146.137766904, 371513.666398016)
"1011",79319,79319,2018,6,"Incidental Observation(s)",0,"collinsd",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-467632.510445712, 135667.623218386)
"1012",79342,79342,1981,6,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-202575.838242218, 317507.73237072)
"1013",79348,79348,1947,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-362779.207784281, 148316.591339739)
"1014",79355,79355,1955,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-188090.120039466, 168818.594648868)
"1015",79356,79356,1959,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-238929.592881086, 324235.166557113)
"1016",79357,79357,1954,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-137351.121343957, 353406.317754311)
"1017",79373,79373,1979,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-211904.971103661, 326808.394039572)
"1018",79379,79379,2011,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-66918.4467640364, 434821.803600785)
"1019",79400,79400,1982,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-157221.699804067, 410051.443513541)
"1020",79489,79489,1939,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-366271.112760291, 185312.08623984)
"1021",79496,79496,1953,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-186513.526533706, 179181.392357477)
"1022",79501,79501,1955,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-185257.861539576, 157306.862696111)
"1023",79524,79524,2005,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(316145.599811408, 512205.454632473)
"1024",79525,79525,1984,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-213238.027678488, 305604.503381204)
"1025",79526,79526,2007,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-328994.723590071, 183983.695575377)
"1026",79530,79530,1976,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-207576.846997747, 319567.402774734)
"1027",79539,79539,1981,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-208449.477755976, 309572.142152763)
"1028",79655,79655,2018,6,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-447975.038959649, 176062.037278798)
"1029",79658,79658,2018,6,"Traveling Survey",1,"Max Larrivee",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-447534.951339831, 179092.584942025)
"1030",79774,79774,1983,6,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-511050.662163969, 202701.196997461)
"1031",79775,79775,1985,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-201402.785943907, 325428.010468201)
"1032",79778,79778,1983,6,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-598720.708140425, 213061.96552838)
"1033",79783,79783,1983,7,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-508143.760782419, 203585.741754579)
"1034",79816,79816,1941,8,"Timed count",1,"collectionciq",0,"Absence","CAN.11_1","CAN","Canada","Québec","Lower Canada",NA,"Province","Province","24","CA.QC",NA,c(-97963.7381862762, 393025.784346677)
